step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
211,PAYMENT,10428.35,C734306320,119622.0,109193.65,M1837825212,0.0,0.0,0,0
232,PAYMENT,10044.88,C194231822,6637.0,0.0,M1143511593,0.0,0.0,0,0
254,PAYMENT,11406.86,C1530723536,77149.0,65742.14,M1245153843,0.0,0.0,0,0
153,CASH_IN,17554.0,C2126303430,2087636.53,2105190.53,C2103614614,548042.88,530488.88,0,0
40,TRANSFER,754581.61,C1973700203,568716.0,0.0,C405688685,2085630.19,2840211.8,0,0
186,CASH_OUT,41512.91,C908425470,38212.66,0.0,C644433174,106554.1,148067.01,0,0
298,PAYMENT,51712.86,C595569559,27187.12,0.0,M1821846674,0.0,0.0,0,0
9,TRANSFER,149438.42,C1415209260,51851.01,0.0,C912252532,1016736.0,1458014.94,0,0
573,PAYMENT,271.05,C829475188,25260.0,24988.95,M1572563341,0.0,0.0,0,0
179,PAYMENT,8123.3,C1749710080,30240.07,22116.76,M1169658925,0.0,0.0,0,0
202,CASH_IN,180983.21,C122180658,30265.12,211248.33,C1316919724,691790.89,607189.9,0,0
397,CASH_OUT,197831.4,C12417716,33391.0,0.0,C1445960557,55684.59,253515.99,0,0
370,CASH_OUT,134991.97,C576685194,0.0,0.0,C36322011,391909.49,526901.46,0,0
20,CASH_IN,64863.4,C1254659124,99907.0,164770.4,C78175706,0.0,0.0,0,0
229,CASH_OUT,144104.64,C541426143,868206.0,724101.36,C2067546399,8859043.88,9003148.52,0,0
379,PAYMENT,11376.94,C1811518384,0.0,0.0,M522297395,0.0,0.0,0,0
260,PAYMENT,12869.35,C978955480,514046.5,501177.14,M1998062183,0.0,0.0,0,0
21,DEBIT,3684.21,C1200505934,11554.0,7869.79,C1189681997,121751.46,125435.67,0,0
400,TRANSFER,1632742.58,C1625359681,0.0,0.0,C1963140204,2332908.57,3965651.15,0,0
302,CASH_OUT,351563.07,C447623802,24.0,0.0,C731322085,0.0,351563.07,0,0
129,CASH_OUT,26955.05,C2137547978,0.0,0.0,C497774567,116318.33,143273.38,0,0
402,PAYMENT,58421.42,C82701231,0.0,0.0,M755355591,0.0,0.0,0,0
302,PAYMENT,27229.22,C1514851033,51452.0,24222.78,M1043917445,0.0,0.0,0,0
16,CASH_OUT,13000.32,C2097628970,295951.0,282950.68,C723333933,0.0,13000.32,0,0
563,CASH_IN,136716.85,C74943233,4164556.82,4301273.67,C12172517,346686.8,209969.94,0,0
39,CASH_IN,215566.9,C1045717872,368749.9,584316.8,C1507972678,276148.54,575267.08,0,0
354,PAYMENT,13935.39,C1045894452,0.0,0.0,M1072456994,0.0,0.0,0,0
649,CASH_IN,77802.44,C1424291419,3781699.51,3859501.95,C555743044,3071999.35,2994196.91,0,0
210,CASH_IN,194902.25,C955337853,56398.0,251300.25,C798948062,0.0,0.0,0,0
514,CASH_IN,65308.03,C617329247,20111.0,85419.03,C589210374,298342.41,233034.38,0,0
287,PAYMENT,18354.62,C1918719134,0.0,0.0,M1088653703,0.0,0.0,0,0
179,CASH_OUT,218086.54,C1445520080,0.0,0.0,C986415116,368429.28,586515.82,0,0
343,CASH_OUT,59829.03,C985240759,59829.03,0.0,C242913782,0.0,59829.03,1,0
233,TRANSFER,458078.43,C2047525654,220.0,0.0,C643888900,26165.74,484244.17,0,0
227,PAYMENT,21862.82,C2021686915,0.0,0.0,M2017790563,0.0,0.0,0,0
260,CASH_OUT,152454.9,C1572972194,3657.0,0.0,C668315114,130291.07,282745.98,0,0
187,CASH_OUT,140582.39,C1536319419,14864.0,0.0,C325331870,0.0,140582.39,0,0
163,PAYMENT,3447.44,C1419643896,136063.18,132615.74,M921255792,0.0,0.0,0,0
274,CASH_OUT,212355.97,C1684537416,14623.58,0.0,C1486191620,1286843.88,1499199.86,0,0
681,TRANSFER,831374.82,C2059208152,19851.0,0.0,C1883107983,474044.61,1305419.43,0,0
382,TRANSFER,159589.19,C79251429,0.0,0.0,C1324646278,4163583.64,4323172.83,0,0
552,PAYMENT,20500.15,C291688727,10672.0,0.0,M434706684,0.0,0.0,0,0
673,TRANSFER,897875.35,C7692150,897875.35,0.0,C402300594,0.0,0.0,1,0
601,CASH_OUT,414973.48,C25184874,414973.48,0.0,C1641312686,331305.86,746279.34,1,0
232,CASH_IN,281926.1,C530666658,51977.0,333903.1,C262507860,0.0,0.0,0,0
276,PAYMENT,7648.22,C2026680550,0.0,0.0,M1717602081,0.0,0.0,0,0
154,CASH_OUT,144163.6,C1545491505,0.0,0.0,C1899385275,9048588.44,9192752.04,0,0
375,TRANSFER,450937.46,C1929544616,206654.0,0.0,C1251833012,642642.91,1093580.37,0,0
403,PAYMENT,9547.83,C1565972598,0.0,0.0,M1649535262,0.0,0.0,0,0
9,CASH_OUT,7382.99,C2053146838,0.0,0.0,C1807858012,206500.82,628913.82,0,0
135,CASH_OUT,243366.77,C2083093898,0.0,0.0,C377957453,5830053.4,6073420.17,0,0
181,PAYMENT,4500.01,C991585083,0.0,0.0,M563785503,0.0,0.0,0,0
235,CASH_OUT,404338.42,C1629711851,0.0,0.0,C916112049,812155.47,1216493.89,0,0
325,CASH_IN,137244.54,C1963696342,1069.0,138313.54,C602253586,31375.63,0.0,0,0
160,TRANSFER,899138.57,C233232468,0.0,0.0,C2144240673,11608894.08,12508032.66,0,0
383,PAYMENT,11162.03,C1407068513,102921.0,91758.97,M175386067,0.0,0.0,0,0
38,CASH_OUT,314467.79,C1519586596,8064.0,0.0,C753384152,441756.63,756224.42,0,0
257,TRANSFER,465952.7,C267216776,0.0,0.0,C1646249045,1373736.57,1839689.27,0,0
202,CASH_IN,106169.23,C1410325478,1725484.22,1831653.45,C1948352411,3230480.85,3124311.62,0,0
130,CASH_IN,53307.39,C1130345048,2688772.37,2742079.76,C1742260564,389378.54,336071.15,0,0
141,PAYMENT,4531.83,C606653233,33123.0,28591.17,M1986173921,0.0,0.0,0,0
544,CASH_OUT,220734.31,C1953536369,23896.0,0.0,C520419599,1326732.48,1547466.79,0,0
211,PAYMENT,557.1,C1481514482,0.0,0.0,M423159976,0.0,0.0,0,0
252,PAYMENT,35518.14,C633161352,75.0,0.0,M2030596155,0.0,0.0,0,0
155,CASH_OUT,234660.33,C1341992441,13671.0,0.0,C1919961679,69547.32,304207.65,0,0
169,TRANSFER,963495.74,C1573578887,4109.24,0.0,C1128042717,1952832.13,2916327.87,0,0
250,CASH_IN,48999.73,C710522021,2530331.01,2579330.74,C896713753,87454.2,38454.47,0,0
384,TRANSFER,318390.19,C539058529,0.0,0.0,C470209755,3132516.79,3450906.98,0,0
136,PAYMENT,30152.2,C560538142,0.0,0.0,M1555919657,0.0,0.0,0,0
356,CASH_IN,158804.23,C1602285418,14231738.48,14390542.71,C1913296956,909428.87,750624.64,0,0
228,CASH_OUT,40779.32,C1734145688,0.0,0.0,C656087437,67883.98,108663.3,0,0
9,PAYMENT,24212.48,C1336665639,292495.73,268283.25,M1173717954,0.0,0.0,0,0
403,PAYMENT,25149.26,C870618972,137944.0,112794.74,M255620985,0.0,0.0,0,0
142,CASH_IN,59099.18,C1663255470,23294354.68,23353453.87,C781231070,2426423.43,2367324.24,0,0
325,CASH_OUT,23363.64,C2008997153,0.0,0.0,C168784264,289852.36,313216.0,0,0
139,TRANSFER,453741.63,C1911893680,223447.0,0.0,C279968192,454152.72,907894.35,0,0
355,CASH_IN,422018.23,C1274268347,42596.0,464614.23,C1430543710,5966582.95,5895065.75,0,0
154,CASH_IN,132416.83,C201769553,192295.0,324711.83,C1190335873,2702936.4,2570519.57,0,0
42,PAYMENT,6824.24,C407094206,0.0,0.0,M1656798415,0.0,0.0,0,0
192,CASH_OUT,8783.42,C1170102327,8783.42,0.0,C1450016862,0.0,8783.42,1,0
179,CASH_IN,268325.38,C1428286898,4457813.7,4726139.08,C42563363,877581.38,609256.01,0,0
348,CASH_OUT,166961.71,C1781127644,0.0,0.0,C1404702926,291221.96,458183.67,0,0
709,CASH_OUT,66516.2,C682356990,66516.2,0.0,C263674163,156834.4,223350.6,1,0
41,CASH_OUT,103352.31,C207568933,36357.0,0.0,C1784891677,91464.11,194816.42,0,0
307,PAYMENT,25281.05,C725999296,3235.47,0.0,M1871790819,0.0,0.0,0,0
230,TRANSFER,1643875.93,C268507153,181363.0,0.0,C1768926021,52078.91,1695954.84,0,0
19,CASH_OUT,90806.19,C1764174142,0.0,0.0,C426403805,2697355.08,3402661.69,0,0
226,PAYMENT,23264.88,C1839490092,87863.0,64598.12,M1356314728,0.0,0.0,0,0
16,CASH_OUT,92586.46,C942603785,30475.0,0.0,C653434672,652170.85,1100422.05,0,0
10,CASH_IN,178241.86,C1874117912,699943.77,878185.63,C1397115486,0.0,0.0,0,0
381,TRANSFER,693612.09,C1176569256,0.0,0.0,C1322323278,1100276.44,1793888.53,0,0
19,CASH_IN,8588.47,C1753744635,3979539.05,3988127.51,C1733507406,266796.01,258207.54,0,0
163,CASH_OUT,48887.91,C165041730,49870.0,982.09,C1784546448,0.0,48887.91,0,0
156,CASH_IN,153623.86,C560147426,61045.0,214668.86,C1910100655,29852.28,0.0,0,0
254,TRANSFER,10789.0,C305749305,10789.0,0.0,C1981629622,0.0,0.0,1,0
299,CASH_IN,43733.02,C1307363308,25272422.05,25316155.07,C1590468793,146580.12,102847.1,0,0
393,CASH_OUT,243575.71,C1992882516,0.0,0.0,C14576684,9098718.37,9342294.08,0,0
393,TRANSFER,478871.35,C1064682755,0.0,0.0,C1066176965,2963540.96,3442412.31,0,0
235,CASH_OUT,35436.62,C983166675,0.0,0.0,C1826992285,539634.98,575071.6,0,0
226,PAYMENT,1919.31,C1811661063,0.0,0.0,M1674069744,0.0,0.0,0,0
19,TRANSFER,3116250.6,C2079852065,0.0,0.0,C237683160,7795255.09,10911505.7,0,0
188,PAYMENT,6537.81,C751072973,0.0,0.0,M1355156374,0.0,0.0,0,0
188,CASH_OUT,201421.75,C1447717177,0.0,0.0,C1996640510,410176.54,611598.29,0,0
321,TRANSFER,121247.11,C248364062,50758.0,0.0,C91642530,0.0,121247.11,0,0
256,PAYMENT,1837.93,C2143403923,140324.03,138486.1,M1582101719,0.0,0.0,0,0
11,PAYMENT,68875.48,C1249909802,0.0,0.0,M748146996,0.0,0.0,0,0
161,CASH_OUT,324014.49,C2053889266,76782.0,0.0,C1294249161,2747700.87,3071715.35,0,0
522,PAYMENT,6060.99,C1749187103,1012.0,0.0,M847350483,0.0,0.0,0,0
280,PAYMENT,8432.76,C1177662496,61758.0,53325.24,M1851304843,0.0,0.0,0,0
39,CASH_OUT,471218.12,C29873495,25354.0,0.0,C623023214,422780.12,893998.24,0,0
185,CASH_OUT,185222.04,C1340114657,0.0,0.0,C518217751,860992.94,1046214.98,0,0
262,CASH_OUT,279992.81,C1756208176,0.0,0.0,C1916018078,983074.77,1263067.59,0,0
228,PAYMENT,4760.42,C878597909,0.0,0.0,M1720153736,0.0,0.0,0,0
36,PAYMENT,10274.41,C395194215,0.0,0.0,M1344595546,0.0,0.0,0,0
525,CASH_IN,173212.5,C520360769,754655.97,927868.47,C1341979740,1527847.01,1354634.51,0,0
129,CASH_OUT,31348.65,C1209665915,4438.0,0.0,C1877636028,1561408.19,1592756.84,0,0
40,CASH_OUT,125101.04,C148671105,0.0,0.0,C1364768794,1151332.17,1278328.38,0,0
402,TRANSFER,1138867.99,C1122546730,33680.0,0.0,C1079284884,3089248.17,4228116.16,0,0
36,CASH_OUT,92495.25,C728604227,604.0,0.0,C929302390,253150.89,345646.14,0,0
236,CASH_IN,105556.27,C121996510,991203.95,1096760.22,C1001788438,193779.94,88223.67,0,0
263,CASH_IN,67858.43,C443868246,1717069.6,1784928.03,C531887268,612712.66,544854.24,0,0
441,CASH_OUT,1032168.79,C1659569966,1032168.79,0.0,C1072956803,805209.56,1837378.34,1,0
186,CASH_OUT,51760.69,C127630818,151587.55,99826.86,C492483151,1960865.24,2012625.92,0,0
15,TRANSFER,117800.32,C1169922640,0.0,0.0,C1684252824,1161303.78,1391580.6,0,0
276,CASH_OUT,66491.6,C2133024434,617.0,0.0,C1899846714,206988.94,273480.54,0,0
280,PAYMENT,24443.83,C1840800321,0.0,0.0,M1072889121,0.0,0.0,0,0
300,CASH_OUT,74903.76,C1799487788,0.0,0.0,C18965462,615616.37,690520.13,0,0
328,CASH_OUT,6391.6,C1610942799,6391.6,0.0,C1312990529,2954292.05,2960683.65,1,0
95,TRANSFER,167194.53,C1447803492,0.0,0.0,C710681023,826110.58,993305.11,0,0
351,TRANSFER,35131.86,C1857303224,0.0,0.0,C1563117222,75830.75,110962.61,0,0
204,CASH_IN,130178.69,C643949650,23120797.42,23250976.11,C1036221089,317481.64,187302.94,0,0
181,CASH_OUT,17754.27,C82540291,553.0,0.0,C87084121,280626.38,298380.65,0,0
332,CASH_IN,229005.43,C1315206664,1565022.53,1794027.96,C1526435435,612927.74,383922.32,0,0
187,PAYMENT,9559.68,C1113737850,0.0,0.0,M118367397,0.0,0.0,0,0
448,PAYMENT,40634.01,C1047316306,107265.33,66631.32,M923045049,0.0,0.0,0,0
255,PAYMENT,4270.79,C1418634613,31284.0,27013.21,M1073053141,0.0,0.0,0,0
233,CASH_IN,269096.08,C824832081,598748.0,867844.08,C1186151503,0.0,0.0,0,0
253,CASH_OUT,85797.45,C1924725546,0.0,0.0,C1303225434,4746119.21,4831916.66,0,0
178,CASH_OUT,335278.14,C1506174357,99166.0,0.0,C1343758454,543126.0,878404.14,0,0
134,TRANSFER,326633.87,C225602190,0.0,0.0,C111391237,3682728.79,4201322.55,0,0
33,PAYMENT,6773.99,C637108845,0.0,0.0,M780509626,0.0,0.0,0,0
203,PAYMENT,18819.0,C349207514,0.0,0.0,M412061304,0.0,0.0,0,0
396,CASH_IN,16283.59,C495452871,4101447.01,4117730.6,C436602339,3090518.21,3074234.61,0,0
36,PAYMENT,12232.3,C1992337187,99620.0,87387.7,M1884605081,0.0,0.0,0,0
354,CASH_OUT,46905.8,C1101624839,0.0,0.0,C612384090,568194.84,615100.63,0,0
329,CASH_OUT,414446.86,C753301773,0.0,0.0,C210979340,498793.4,913240.26,0,0
156,PAYMENT,2799.68,C392078471,231557.14,228757.47,M510537940,0.0,0.0,0,0
212,TRANSFER,2632301.79,C264272448,0.0,0.0,C413549068,3119424.98,5751726.77,0,0
514,CASH_OUT,48340.79,C1078822434,48340.79,0.0,C347056727,3532298.75,3580639.54,1,0
132,CASH_IN,41958.91,C676519423,1283233.85,1325192.77,C217945210,211828.26,169869.34,0,0
230,TRANSFER,392924.52,C1197203978,0.0,0.0,C883401534,402366.94,795291.45,0,0
355,CASH_IN,1370.59,C992030157,35.0,1405.59,C443406777,2397654.08,2396283.48,0,0
253,CASH_OUT,6355.48,C1177564132,6021.0,0.0,C809682720,274953.37,281308.85,0,0
442,TRANSFER,9065.34,C1117911944,9065.34,0.0,C1052869730,0.0,0.0,1,0
522,CASH_IN,311021.79,C1513588060,546477.64,857499.43,C1857345582,2775973.93,2464952.15,0,0
283,CASH_OUT,179343.65,C18977565,0.0,0.0,C2033367310,390407.97,569751.62,0,0
11,PAYMENT,3510.59,C464436302,0.0,0.0,M1497224962,0.0,0.0,0,0
211,TRANSFER,316909.1,C1172508815,123689.0,0.0,C98913115,0.0,227774.63,0,0
44,PAYMENT,4292.53,C1688123618,209.0,0.0,M2123162886,0.0,0.0,0,0
204,CASH_IN,147277.25,C1813782575,193922.0,341199.25,C1986048149,124930.83,0.0,0,0
331,PAYMENT,12092.24,C25123702,0.0,0.0,M287255900,0.0,0.0,0,0
279,CASH_OUT,183043.35,C1688956039,81298.0,0.0,C3780281,489268.83,672312.18,0,0
380,CASH_OUT,85428.43,C1352236829,0.0,0.0,C1879447108,128163.17,213591.61,0,0
286,CASH_IN,32117.9,C1360587116,106896.0,139013.9,C1500823595,2063257.04,2031139.14,0,0
303,TRANSFER,301244.87,C1527222618,0.0,0.0,C652077905,736795.31,1038040.17,0,0
205,TRANSFER,399380.81,C129019632,0.0,0.0,C1959942740,1330963.1,1730343.91,0,0
370,PAYMENT,3675.63,C1813665127,6155.0,2479.37,M2036907361,0.0,0.0,0,0
252,CASH_OUT,100578.94,C1399201833,611.0,0.0,C1839697539,189914.87,290493.82,0,0
333,CASH_OUT,44655.08,C1773113058,0.0,0.0,C18884134,61002.73,105657.81,0,0
41,PAYMENT,6177.7,C654714401,121539.12,115361.42,M2112572623,0.0,0.0,0,0
408,CASH_OUT,212963.67,C1440608173,0.0,0.0,C210860535,275742.56,488706.23,0,0
544,CASH_IN,117655.36,C850975754,29216.0,146871.36,C1718934985,4020464.91,3902809.55,0,0
282,TRANSFER,541942.26,C155240448,0.0,0.0,C325160857,4686526.51,5228468.76,0,0
399,PAYMENT,76620.23,C301596403,0.0,0.0,M1537359359,0.0,0.0,0,0
234,PAYMENT,7871.49,C23169975,0.0,0.0,M1499779893,0.0,0.0,0,0
44,PAYMENT,2693.9,C1926337810,0.0,0.0,M1994064927,0.0,0.0,0,0
252,CASH_IN,105174.42,C1872756644,2729169.0,2834343.43,C2114229585,327834.23,222659.81,0,0
354,PAYMENT,4452.12,C2063853106,0.0,0.0,M1545301895,0.0,0.0,0,0
156,CASH_OUT,108491.51,C1220374418,0.0,0.0,C884224730,2944838.55,3053330.06,0,0
742,TRANSFER,303846.74,C959102961,303846.74,0.0,C114421319,0.0,0.0,1,0
308,PAYMENT,27367.66,C860434339,85480.95,58113.29,M486604690,0.0,0.0,0,0
44,TRANSFER,46972.29,C978366830,0.0,0.0,C991363637,18593132.28,18849460.83,0,0
329,PAYMENT,2923.48,C1609326400,0.0,0.0,M1886362215,0.0,0.0,0,0
255,CASH_OUT,190504.39,C1884185931,0.0,0.0,C558193118,1127723.85,1318228.25,0,0
184,PAYMENT,55458.15,C1867295112,406512.76,351054.6,M80909632,0.0,0.0,0,0
130,CASH_OUT,244706.18,C1842930423,0.0,0.0,C2041738051,2885915.31,3130621.49,0,0
279,CASH_OUT,116752.65,C1462865481,0.0,0.0,C20424384,269726.95,386479.6,0,0
179,PAYMENT,20222.95,C11391040,42932.0,22709.05,M1724600368,0.0,0.0,0,0
138,CASH_IN,77328.8,C1610882626,20573.0,97901.8,C496136686,520069.29,442740.49,0,0
403,PAYMENT,18084.37,C97939034,344229.01,326144.64,M1736553174,0.0,0.0,0,0
355,CASH_OUT,438559.25,C842855036,0.0,0.0,C808277741,4351631.92,4558330.12,0,0
186,CASH_IN,418238.43,C1944638702,26952.0,445190.43,C249789660,2176.23,0.0,0,0
323,CASH_OUT,753723.54,C1098392781,753723.54,0.0,C1993661917,0.0,753723.54,1,0
165,CASH_OUT,90247.74,C1736767090,131889.0,41641.26,C726836120,17923.57,108171.31,0,0
37,CASH_IN,129657.69,C1124259066,27925.0,157582.69,C526259863,48980.86,0.0,0,0
205,PAYMENT,1004.51,C81644853,16447.0,15442.49,M2013894759,0.0,0.0,0,0
208,PAYMENT,14819.25,C36303829,199177.97,184358.72,M372545921,0.0,0.0,0,0
416,PAYMENT,5781.02,C314327266,316.0,0.0,M1513446218,0.0,0.0,0,0
709,PAYMENT,41833.06,C1491293279,61495.0,19661.94,M108758891,0.0,0.0,0,0
393,TRANSFER,2287750.41,C418656637,4484.0,0.0,C27037723,162.29,2287912.7,0,0
380,CASH_IN,13863.61,C1407815034,3134224.65,3148088.26,C1161498582,5003500.36,4989636.75,0,0
334,CASH_IN,271728.65,C2024961261,5757403.1,6029131.75,C1883483535,2099027.22,1827298.58,0,0
490,TRANSFER,1927403.83,C48098605,1927403.83,0.0,C1547394308,0.0,0.0,1,0
286,PAYMENT,4544.44,C1016162503,30161.0,25616.56,M1878719409,0.0,0.0,0,0
305,PAYMENT,5625.09,C1714985322,0.0,0.0,M1425098192,0.0,0.0,0,0
257,PAYMENT,3141.8,C1225518079,0.0,0.0,M301513227,0.0,0.0,0,0
154,CASH_OUT,106636.07,C1188653585,51139.53,0.0,C1419174598,2250803.26,2357439.33,0,0
162,CASH_IN,128421.62,C570803969,1374990.58,1503412.21,C338451933,1900743.93,1815545.16,0,0
262,PAYMENT,1880.75,C992008873,11925.0,10044.25,M493083356,0.0,0.0,0,0
403,PAYMENT,24462.55,C306222404,0.0,0.0,M1263734544,0.0,0.0,0,0
280,CASH_IN,136089.31,C672226124,16820.0,152909.31,C10214198,0.0,0.0,0,0
203,CASH_IN,90875.16,C1349951782,6574757.72,6665632.88,C1702901669,137403.88,46528.72,0,0
573,PAYMENT,1181.02,C2102940719,1353.0,171.98,M1466828503,0.0,0.0,0,0
471,PAYMENT,4370.54,C130239649,100472.15,96101.61,M1992573970,0.0,0.0,0,0
401,CASH_OUT,149959.15,C1902308629,204981.0,55021.85,C563352842,4029974.85,4179934.0,0,0
44,CASH_OUT,356832.7,C339766406,0.0,0.0,C1153885173,515130.45,871963.15,0,0
258,CASH_IN,324712.63,C71998946,7632459.17,7957171.8,C75633907,3686709.35,3361996.71,0,0
12,TRANSFER,208892.9,C1040247396,43845.0,0.0,C482642702,82576.0,505646.33,0,0
301,CASH_IN,294069.59,C1322202630,101919.28,395988.87,C46447025,1027728.54,733658.95,0,0
275,CASH_OUT,234108.69,C1769012848,6419.0,0.0,C1047337283,0.0,234108.69,0,0
334,PAYMENT,13834.8,C1408153097,21283.0,7448.2,M1669661652,0.0,0.0,0,0
43,CASH_IN,159295.33,C1809468936,28966.0,188261.33,C2093991188,0.0,0.0,0,0
42,TRANSFER,36359.57,C1167233065,36359.57,0.0,C528250681,0.0,0.0,1,0
329,CASH_OUT,316970.56,C843707508,32452.0,0.0,C228863888,0.0,316970.56,0,0
210,CASH_OUT,40340.13,C992872011,10944.0,0.0,C1554475992,274854.27,315194.39,0,0
18,PAYMENT,30.11,C1116675448,6759.0,6728.89,M1611879708,0.0,0.0,0,0
353,PAYMENT,13729.24,C706436911,0.0,0.0,M718126708,0.0,0.0,0,0
396,CASH_OUT,20387.26,C943652374,0.0,0.0,C726060856,750866.78,771254.04,0,0
352,CASH_OUT,88543.06,C306482899,51979.0,0.0,C1733506093,81094.2,169637.27,0,0
134,CASH_OUT,346382.37,C451575416,105943.0,0.0,C1067743619,51822.0,451999.61,0,0
188,CASH_OUT,59481.05,C683486314,398265.0,338783.95,C1404389046,350563.89,410044.94,0,0
140,CASH_OUT,20503.97,C1685065011,1283.0,0.0,C1335290893,809493.19,829997.16,0,0
185,CASH_IN,123841.45,C572258677,80058.0,203899.45,C1282821729,489174.57,365333.12,0,0
157,TRANSFER,63397.14,C1900998178,272018.6,208621.46,C533353674,353148.98,416546.12,0,0
211,TRANSFER,314123.24,C136174537,14432.0,0.0,C306865302,384388.79,698512.03,0,0
241,CASH_IN,312066.39,C829123151,4631050.49,4943116.87,C1214686265,1326635.15,1014568.76,0,0
348,TRANSFER,3689739.97,C1292981435,41955.0,0.0,C448555696,0.0,3689739.97,0,0
131,TRANSFER,1462093.85,C1216493008,50305.0,0.0,C1426927911,0.0,1462093.85,0,0
166,PAYMENT,3248.37,C970235246,160620.96,157372.6,M1121487125,0.0,0.0,0,0
207,CASH_IN,272904.74,C1484585306,40001.0,312905.74,C270284683,0.0,0.0,0,0
143,PAYMENT,1056.76,C15310479,5555.0,4498.24,M510502985,0.0,0.0,0,0
354,CASH_OUT,149289.77,C1038627540,0.0,0.0,C104444532,854908.86,1004198.63,0,0
43,CASH_OUT,38916.89,C525610654,20871.0,0.0,C2030560997,346875.08,385791.97,0,0
202,PAYMENT,8880.29,C1120993557,31481.0,22600.71,M213172143,0.0,0.0,0,0
273,CASH_OUT,209953.15,C983603706,165.0,0.0,C1436218303,0.0,209953.15,0,0
135,CASH_IN,59960.2,C608396823,14652.0,74612.2,C1815123453,1946083.93,1886123.74,0,0
304,PAYMENT,45702.2,C248780632,0.0,0.0,M1466372345,0.0,0.0,0,0
403,CASH_IN,353685.16,C495020709,9094765.38,9448450.55,C1560484953,461642.53,107957.37,0,0
535,TRANSFER,588173.24,C723173004,588173.24,0.0,C702315593,0.0,0.0,1,0
207,PAYMENT,6217.47,C909773141,175628.84,169411.37,M872995881,0.0,0.0,0,0
307,PAYMENT,3674.98,C254207631,0.0,0.0,M1553334305,0.0,0.0,0,0
253,CASH_OUT,92063.48,C1531385280,0.0,0.0,C1240579262,873288.47,965351.95,0,0
385,CASH_OUT,308537.84,C791972298,253823.75,0.0,C885582848,1529214.15,1837751.99,0,0
304,PAYMENT,9541.92,C1488402147,119270.0,109728.08,M2126514130,0.0,0.0,0,0
283,CASH_OUT,269232.84,C1944710318,0.0,0.0,C1848179507,4412082.44,4681315.28,0,0
9,CASH_OUT,79779.28,C1411444759,164354.0,84574.72,C599968109,1477238.18,2030676.79,0,0
307,TRANSFER,180812.76,C2130179579,0.0,0.0,C1283689697,314351.22,495163.97,0,0
345,CASH_OUT,68253.7,C484841063,0.0,0.0,C1083142315,12905707.68,12973961.38,0,0
205,TRANSFER,337864.3,C470543576,0.0,0.0,C864277277,1389677.13,1727541.43,0,0
373,CASH_OUT,24907.59,C1433880342,0.0,0.0,C1341492850,27304.85,52212.43,0,0
37,CASH_OUT,54845.08,C1510501615,52500.0,0.0,C1685542801,613510.87,668355.95,0,0
164,PAYMENT,23102.3,C924526667,108649.0,85546.7,M1256980693,0.0,0.0,0,0
17,PAYMENT,11899.08,C446628069,0.0,0.0,M1915063461,0.0,0.0,0,0
636,CASH_OUT,729078.34,C1723552410,729078.34,0.0,C1531239198,44848.47,773926.81,1,0
9,PAYMENT,164.14,C1998767567,0.0,0.0,M28322794,0.0,0.0,0,0
401,CASH_OUT,254347.73,C1691503535,0.0,0.0,C473984739,1709207.64,1963555.37,0,0
255,PAYMENT,4340.58,C417463411,0.0,0.0,M289418680,0.0,0.0,0,0
348,CASH_IN,302514.89,C1323737515,4225265.11,4527780.0,C872592585,5698407.4,5395892.52,0,0
202,PAYMENT,1333.61,C647735269,0.0,0.0,M1924408736,0.0,0.0,0,0
379,CASH_OUT,173261.22,C1932798097,0.0,0.0,C169250705,431260.3,604521.53,0,0
211,CASH_OUT,105094.32,C1712000324,0.0,0.0,C277203113,333849.45,438943.77,0,0
232,CASH_IN,54797.9,C661819710,5152436.3,5207234.19,C640461000,132682.77,77884.88,0,0
380,TRANSFER,1255709.62,C1546387620,0.0,0.0,C863751267,8557966.17,9813675.79,0,0
695,TRANSFER,799123.57,C101371414,799123.57,0.0,C1835954982,0.0,0.0,1,0
183,CASH_OUT,201358.04,C231755231,11511.0,0.0,C1790077321,0.0,201358.04,0,0
130,CASH_OUT,400056.54,C596139978,180561.0,0.0,C1233838956,0.0,400056.54,0,0
157,PAYMENT,636.74,C422009013,0.0,0.0,M1648133729,0.0,0.0,0,0
326,CASH_OUT,19927.91,C1182709854,0.0,0.0,C1065980969,12539048.24,12558976.15,0,0
260,CASH_IN,11085.83,C1254973463,1317934.29,1329020.12,C1238634376,54488.31,43402.48,0,0
18,PAYMENT,3104.71,C491054269,0.0,0.0,M980589684,0.0,0.0,0,0
204,CASH_OUT,155820.73,C116637952,0.0,0.0,C1365670477,5621115.36,5776936.09,0,0
595,CASH_OUT,168224.57,C846117845,0.0,0.0,C1547820762,955959.93,1124184.5,0,0
381,PAYMENT,32083.02,C1851581604,0.0,0.0,M1816713242,0.0,0.0,0,0
379,PAYMENT,30272.42,C1128804806,106920.0,76647.58,M771267684,0.0,0.0,0,0
41,CASH_OUT,414575.4,C793628197,303.0,0.0,C1283415889,757480.85,1172056.25,0,0
330,PAYMENT,24390.75,C32090783,0.0,0.0,M1018769688,0.0,0.0,0,0
140,PAYMENT,3884.63,C1558702658,107924.5,104039.88,M130702128,0.0,0.0,0,0
234,PAYMENT,8884.99,C1677660463,409219.3,400334.31,M208370162,0.0,0.0,0,0
